order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP417221602,14-Apr-22,789221,25891201,413,4/17/2022,4/17/2022,330,0,1,0
FAP416702603,14-Apr-22,789702,25891201,479,4/16/2022,4/16/2022,455,0,1,0
FAP416522201,14-Apr-22,789522,25891201,421,4/16/2022,4/16/2022,337,0,1,0
FAP415101601,14-Apr-22,789101,25891201,391,4/15/2022,4/15/2022,391,1,1,1
FAP416422501,14-Apr-22,789422,25891501,243,4/16/2022,4/17/2022,231,0,0,0
FAP416703602,14-Apr-22,789703,25891501,129,4/16/2022,4/16/2022,129,1,1,1
FAP415503501,14-Apr-22,789503,25891501,235,4/15/2022,4/16/2022,235,1,0,1
FAP416721601,14-Apr-22,789721,25891501,125,4/16/2022,4/16/2022,125,1,1,1
FAP417702503,14-Apr-22,789702,25891501,113,4/17/2022,4/17/2022,107,0,1,0
FAP417522501,14-Apr-22,789522,25891501,238,4/17/2022,4/19/2022,238,1,0,1
FAP417201503,14-Apr-22,789201,25891501,208,4/17/2022,4/17/2022,208,1,1,1
FAP415121501,14-Apr-22,789121,25891501,100,4/15/2022,4/18/2022,95,0,0,0
FAP417621501,14-Apr-22,789621,25891501,207,4/17/2022,4/16/2022,197,0,1,0
FAP415303503,14-Apr-22,789303,25891501,144,4/15/2022,4/15/2022,115,0,1,0
FAP416521501,14-Apr-22,789521,25891501,196,4/16/2022,4/18/2022,186,0,0,0
FAP415202501,14-Apr-22,789202,25891501,180,4/15/2022,4/15/2022,171,0,1,0
FAP416720503,14-Apr-22,789720,25891501,224,4/16/2022,4/16/2022,224,1,1,1
FAP415702602,14-Apr-22,789702,25891602,156,4/15/2022,4/15/2022,148,0,1,0
FAP416202602,14-Apr-22,789202,25891602,169,4/16/2022,4/16/2022,169,1,1,1
FAP415621602,14-Apr-22,789621,25891602,171,4/15/2022,4/15/2022,171,1,1,1
FAP416401602,14-Apr-22,789401,25891602,186,4/16/2022,4/16/2022,186,1,1,1
FAP416703602,14-Apr-22,789703,25891602,79,4/16/2022,4/16/2022,79,1,1,1
FAP415420602,14-Apr-22,789420,25891602,173,4/15/2022,4/17/2022,173,1,0,1
FAP416203603,14-Apr-22,789203,25891602,112,4/16/2022,4/16/2022,112,1,1,1
FAP417221602,14-Apr-22,789221,25891602,115,4/17/2022,4/17/2022,115,1,1,1
FAP416903603,14-Apr-22,789903,25891602,176,4/16/2022,4/16/2022,158,0,1,0
FAP417903603,14-Apr-22,789903,25891602,60,4/17/2022,4/17/2022,54,0,1,0
FAP417522602,14-Apr-22,789522,25891602,181,4/17/2022,4/18/2022,181,1,0,1
FAP416622602,14-Apr-22,789622,25891602,142,4/16/2022,4/16/2022,142,1,1,1
FAP417101602,14-Apr-22,789101,25891602,148,4/17/2022,4/17/2022,148,1,1,1
FAP416603602,14-Apr-22,789603,25891602,120,4/16/2022,4/16/2022,120,1,1,1
FAP415501602,14-Apr-22,789501,25891602,112,4/15/2022,4/18/2022,112,1,0,1
FAP415122602,14-Apr-22,789122,25891602,178,4/15/2022,4/18/2022,178,1,0,1
FAP415422602,14-Apr-22,789422,25891602,198,4/15/2022,4/15/2022,178,0,1,0
FAP417422602,14-Apr-22,789422,25891602,99,4/17/2022,4/18/2022,99,1,0,1
FAP417721101,14-Apr-22,789721,25891101,492,4/17/2022,4/19/2022,443,0,0,0
FAP417903603,14-Apr-22,789903,25891101,348,4/17/2022,4/17/2022,348,1,1,1
FAP416320201,14-Apr-22,789320,25891101,404,4/16/2022,4/16/2022,404,1,1,1
FAP415720503,14-Apr-22,789720,25891101,414,4/15/2022,4/15/2022,393,0,1,0
FAP417720101,14-Apr-22,789720,25891101,388,4/17/2022,4/16/2022,388,1,1,1
FAP415103101,14-Apr-22,789103,25891101,464,4/15/2022,4/18/2022,464,1,0,1
FAP415122303,14-Apr-22,789122,25891101,414,4/15/2022,4/17/2022,373,0,0,0
FAP416122101,14-Apr-22,789122,25891101,402,4/16/2022,4/19/2022,382,0,0,0
FAP417122101,14-Apr-22,789122,25891101,481,4/17/2022,4/19/2022,481,1,0,1
FAP416621101,14-Apr-22,789621,25891101,478,4/16/2022,4/17/2022,478,1,0,1
FAP417403101,14-Apr-22,789403,25891101,371,4/17/2022,4/18/2022,371,1,0,1
FAP417102502,14-Apr-22,789102,25891101,409,4/17/2022,4/17/2022,368,0,1,0
FAP415503101,14-Apr-22,789503,25891101,339,4/15/2022,4/17/2022,322,0,0,0
FAP416503603,14-Apr-22,789503,25891101,495,4/16/2022,4/16/2022,495,1,1,1
FAP416422501,14-Apr-22,789422,25891101,482,4/16/2022,4/17/2022,482,1,0,1
FAP415402603,14-Apr-22,789402,25891101,438,4/15/2022,4/15/2022,438,1,1,1
FAP416603401,14-Apr-22,789603,25891401,318,4/16/2022,4/17/2022,254,0,0,0
FAP415621401,14-Apr-22,789621,25891401,346,4/15/2022,4/16/2022,346,1,0,1
FAP416621601,14-Apr-22,789621,25891401,231,4/16/2022,4/16/2022,231,1,1,1
FAP415622503,14-Apr-22,789622,25891401,493,4/15/2022,4/15/2022,493,1,1,1
FAP416622401,14-Apr-22,789622,25891401,446,4/16/2022,4/18/2022,401,0,0,0
FAP417622401,14-Apr-22,789622,25891401,228,4/17/2022,4/17/2022,217,0,1,0
FAP417102502,14-Apr-22,789102,25891401,229,4/17/2022,4/17/2022,229,1,1,1
FAP417503503,14-Apr-22,789503,25891401,399,4/17/2022,4/17/2022,399,1,1,1
FAP415202501,14-Apr-22,789202,25891401,238,4/15/2022,4/15/2022,238,1,1,1
FAP416202602,14-Apr-22,789202,25891401,464,4/16/2022,4/16/2022,464,1,1,1
FAP416520401,14-Apr-22,789520,25891401,328,4/16/2022,4/17/2022,328,1,0,1
FAP415703603,14-Apr-22,789703,25891401,234,4/15/2022,4/15/2022,234,1,1,1
FAP415301402,14-Apr-22,789301,25891401,422,4/15/2022,4/15/2022,380,0,1,0
FAP416721601,14-Apr-22,789721,25891401,403,4/16/2022,4/16/2022,403,1,1,1
FAP417303401,14-Apr-22,789303,25891401,253,4/17/2022,4/18/2022,253,1,0,1
FAP415122401,14-Apr-22,789122,25891401,485,4/15/2022,4/15/2022,437,0,1,0
FAP416401602,14-Apr-22,789401,25891401,332,4/16/2022,4/16/2022,332,1,1,1
FAP416201401,14-Apr-22,789201,25891401,416,4/16/2022,4/18/2022,416,1,0,1
FAP415101601,14-Apr-22,789101,25891401,421,4/15/2022,4/15/2022,379,0,1,0
FAP415321401,14-Apr-22,789321,25891401,211,4/15/2022,4/15/2022,211,1,1,1
FAP417220603,14-Apr-22,789220,25891603,123,4/17/2022,4/17/2022,117,0,1,0
FAP416101603,14-Apr-22,789101,25891603,200,4/16/2022,4/16/2022,200,1,1,1
FAP415403603,14-Apr-22,789403,25891603,94,4/15/2022,4/15/2022,85,0,1,0
FAP416403603,14-Apr-22,789403,25891603,85,4/16/2022,4/15/2022,85,1,1,1
FAP415522603,14-Apr-22,789522,25891603,174,4/15/2022,4/16/2022,174,1,0,1
FAP417522603,14-Apr-22,789522,25891603,163,4/17/2022,4/16/2022,155,0,1,0
FAP415402603,14-Apr-22,789402,25891603,60,4/15/2022,4/15/2022,60,1,1,1
FAP416402603,14-Apr-22,789402,25891603,97,4/16/2022,4/16/2022,92,0,1,0
FAP417422603,14-Apr-22,789422,25891603,78,4/17/2022,4/20/2022,78,1,0,1
FAP416503603,14-Apr-22,789503,25891603,95,4/16/2022,4/16/2022,95,1,1,1
FAP416903603,14-Apr-22,789903,25891603,190,4/16/2022,4/16/2022,152,0,1,0
FAP417903603,14-Apr-22,789903,25891603,92,4/17/2022,4/17/2022,87,0,1,0
FAP416902603,14-Apr-22,789902,25891603,95,4/16/2022,4/16/2022,95,1,1,1
FAP417902603,14-Apr-22,789902,25891603,129,4/17/2022,4/17/2022,129,1,1,1
FAP415703603,14-Apr-22,789703,25891603,84,4/15/2022,4/15/2022,67,0,1,0
FAP416303603,14-Apr-22,789303,25891603,89,4/16/2022,4/15/2022,71,0,1,0
FAP416301603,14-Apr-22,789301,25891603,104,4/16/2022,4/16/2022,104,1,1,1
FAP417301603,14-Apr-22,789301,25891603,189,4/17/2022,4/17/2022,189,1,1,1
FAP416702603,14-Apr-22,789702,25891603,96,4/16/2022,4/16/2022,91,0,1,0
FAP416203603,14-Apr-22,789203,25891603,61,4/16/2022,4/16/2022,61,1,1,1
FAP416321603,14-Apr-22,789321,25891603,62,4/16/2022,4/16/2022,50,0,1,0
FAP416103603,14-Apr-22,789103,25891603,169,4/16/2022,4/16/2022,152,0,1,0
FAP417201603,14-Apr-22,789201,25891603,130,4/17/2022,4/16/2022,104,0,1,0
FAP415102403,14-Apr-22,789102,25891202,406,4/15/2022,4/15/2022,406,1,1,1
FAP417102502,14-Apr-22,789102,25891202,301,4/17/2022,4/17/2022,301,1,1,1
FAP415402603,14-Apr-22,789402,25891202,357,4/15/2022,4/15/2022,357,1,1,1
FAP415702602,14-Apr-22,789702,25891202,246,4/15/2022,4/15/2022,246,1,1,1
FAP415122202,14-Apr-22,789122,25891202,330,4/15/2022,4/16/2022,314,0,0,0
FAP416221202,14-Apr-22,789221,25891202,120,4/16/2022,4/16/2022,120,1,1,1
FAP416420402,14-Apr-22,789420,25891202,352,4/16/2022,4/19/2022,317,0,0,0
FAP415903302,14-Apr-22,789903,25891202,162,4/15/2022,4/15/2022,146,0,1,0
FAP416303301,14-Apr-22,789303,25891202,253,4/16/2022,4/16/2022,253,1,1,1
FAP417421202,14-Apr-22,789421,25891202,400,4/17/2022,4/17/2022,380,0,1,0
FAP417101503,14-Apr-22,789101,25891202,335,4/17/2022,4/16/2022,335,1,1,1
FAP416603602,14-Apr-22,789603,25891202,191,4/16/2022,4/16/2022,191,1,1,1
FAP415201202,14-Apr-22,789201,25891202,167,4/15/2022,4/15/2022,167,1,1,1
FAP415720503,14-Apr-22,789720,25891202,160,4/15/2022,4/15/2022,160,1,1,1
FAP417121202,14-Apr-22,789121,25891202,146,4/17/2022,4/18/2022,146,1,0,1
FAP417721303,14-Apr-22,789721,25891303,99,4/17/2022,4/17/2022,99,1,1,1
FAP417321402,14-Apr-22,789321,25891303,83,4/17/2022,4/17/2022,83,1,1,1
FAP415522303,14-Apr-22,789522,25891303,59,4/15/2022,4/18/2022,59,1,0,1
FAP416102303,14-Apr-22,789102,25891303,65,4/16/2022,4/16/2022,65,1,1,1
FAP416601303,14-Apr-22,789601,25891303,96,4/16/2022,4/16/2022,77,0,1,0
FAP415303503,14-Apr-22,789303,25891303,36,4/15/2022,4/15/2022,36,1,1,1
FAP415421303,14-Apr-22,789421,25891303,56,4/15/2022,4/18/2022,45,0,0,0
FAP416622602,14-Apr-22,789622,25891303,82,4/16/2022,4/16/2022,82,1,1,1
FAP417622401,14-Apr-22,789622,25891303,48,4/17/2022,4/17/2022,48,1,1,1
FAP415122303,14-Apr-22,789122,25891303,65,4/15/2022,4/17/2022,59,0,0,0
FAP415520303,14-Apr-22,789520,25891303,51,4/15/2022,4/18/2022,46,0,0,0
FAP415501502,14-Apr-22,789501,25891303,43,4/15/2022,4/15/2022,41,0,1,0
FAP415503303,14-Apr-22,789503,25891303,100,4/15/2022,4/14/2022,100,1,1,1
FAP415403603,14-Apr-22,789403,25891303,37,4/15/2022,4/15/2022,37,1,1,1
FAP416403303,14-Apr-22,789403,25891303,34,4/16/2022,4/16/2022,34,1,1,1
FAP415902303,14-Apr-22,789902,25891303,97,4/15/2022,4/16/2022,97,1,0,1
FAP416902603,14-Apr-22,789902,25891303,66,4/16/2022,4/16/2022,66,1,1,1
FAP417902603,14-Apr-22,789902,25891303,74,4/17/2022,4/17/2022,67,0,1,0
FAP417220603,14-Apr-22,789220,25891303,96,4/17/2022,4/17/2022,96,1,1,1
FAP416903603,14-Apr-22,789903,25891303,20,4/16/2022,4/16/2022,18,0,1,0
FAP418103502,15-Apr-22,789103,25891203,260,4/18/2022,4/18/2022,208,0,1,0
FAP417603602,15-Apr-22,789603,25891203,219,4/17/2022,4/17/2022,208,0,1,0
FAP417422203,15-Apr-22,789422,25891203,314,4/17/2022,4/17/2022,314,1,1,1
FAP416401203,15-Apr-22,789401,25891203,245,4/16/2022,4/17/2022,245,1,0,1
FAP416220602,15-Apr-22,789220,25891203,419,4/16/2022,4/16/2022,419,1,1,1
FAP416521203,15-Apr-22,789521,25891203,407,4/16/2022,4/18/2022,407,1,0,1
FAP416522603,15-Apr-22,789522,25891203,490,4/16/2022,4/18/2022,490,1,0,1
FAP418522203,15-Apr-22,789522,25891203,450,4/18/2022,4/19/2022,450,1,0,1
FAP417202203,15-Apr-22,789202,25891203,325,4/17/2022,4/19/2022,325,1,0,1
FAP416720602,15-Apr-22,789720,25891203,238,4/16/2022,4/16/2022,226,0,1,0
FAP416121203,15-Apr-22,789121,25891203,424,4/16/2022,4/16/2022,424,1,1,1
FAP417121203,15-Apr-22,789121,25891203,226,4/17/2022,4/16/2022,226,1,1,1
FAP416321602,15-Apr-22,789321,25891203,417,4/16/2022,4/16/2022,417,1,1,1
FAP416102203,15-Apr-22,789102,25891203,454,4/16/2022,4/16/2022,409,0,1,0
FAP416122203,15-Apr-22,789122,25891203,481,4/16/2022,4/19/2022,433,0,0,0
FAP417902601,15-Apr-22,789902,25891203,496,4/17/2022,4/17/2022,496,1,1,1
FAP418902601,15-Apr-22,789902,25891203,399,4/18/2022,4/18/2022,379,0,1,0
FAP417903402,15-Apr-22,789903,25891203,336,4/17/2022,4/17/2022,269,0,1,0
FAP418402601,15-Apr-22,789402,25891203,211,4/18/2022,4/18/2022,211,1,1,1
FAP418622302,15-Apr-22,789622,25891302,42,4/18/2022,4/17/2022,38,0,1,0
FAP417320503,15-Apr-22,789320,25891302,55,4/17/2022,4/17/2022,55,1,1,1
FAP416721403,15-Apr-22,789721,25891302,84,4/16/2022,4/16/2022,84,1,1,1
FAP418621302,15-Apr-22,789621,25891302,62,4/18/2022,4/20/2022,62,1,0,1
FAP416321602,15-Apr-22,789321,25891302,68,4/16/2022,4/16/2022,68,1,1,1
FAP418501603,15-Apr-22,789501,25891302,37,4/18/2022,4/19/2022,35,0,0,0
FAP416420302,15-Apr-22,789420,25891302,100,4/16/2022,4/15/2022,95,0,1,0
FAP417403502,15-Apr-22,789403,25891302,49,4/17/2022,4/17/2022,49,1,1,1
FAP418403302,15-Apr-22,789403,25891302,33,4/18/2022,4/18/2022,33,1,1,1
FAP416220602,15-Apr-22,789220,25891302,38,4/16/2022,4/16/2022,38,1,1,1
FAP417201302,15-Apr-22,789201,25891302,74,4/17/2022,4/17/2022,74,1,1,1
FAP416703403,15-Apr-22,789703,25891302,63,4/16/2022,4/16/2022,63,1,1,1
FAP417703602,15-Apr-22,789703,25891302,90,4/17/2022,4/19/2022,90,1,0,1
FAP418703303,15-Apr-22,789703,25891302,28,4/18/2022,4/18/2022,28,1,1,1
FAP416203502,15-Apr-22,789203,25891302,43,4/16/2022,4/16/2022,43,1,1,1
FAP417503302,15-Apr-22,789503,25891302,50,4/17/2022,4/18/2022,50,1,0,1
FAP417402501,15-Apr-22,789402,25891302,89,4/17/2022,4/17/2022,89,1,1,1
FAP417721301,15-Apr-22,789721,25891301,35,4/17/2022,4/17/2022,35,1,1,1
FAP417703301,15-Apr-22,789703,25891301,68,4/17/2022,4/17/2022,68,1,1,1
FAP417320503,15-Apr-22,789320,25891301,50,4/17/2022,4/17/2022,50,1,1,1
FAP417101603,15-Apr-22,789101,25891301,98,4/17/2022,4/17/2022,98,1,1,1
FAP417421603,15-Apr-22,789421,25891301,80,4/17/2022,4/19/2022,72,0,0,0
FAP416720301,15-Apr-22,789720,25891301,61,4/16/2022,4/17/2022,61,1,0,1
FAP417720403,15-Apr-22,789720,25891301,36,4/17/2022,4/18/2022,36,1,0,1
FAP416103401,15-Apr-22,789103,25891301,90,4/16/2022,4/16/2022,90,1,1,1
FAP417203602,15-Apr-22,789203,25891301,71,4/17/2022,4/17/2022,71,1,1,1
FAP418501502,15-Apr-22,789501,25891301,79,4/18/2022,4/18/2022,79,1,1,1
FAP417601301,15-Apr-22,789601,25891301,54,4/17/2022,4/16/2022,51,0,1,0
FAP416503301,15-Apr-22,789503,25891301,25,4/16/2022,4/16/2022,25,1,1,1
FAP416221502,15-Apr-22,789221,25891301,72,4/16/2022,4/16/2022,72,1,1,1
FAP417621303,15-Apr-22,789621,25891301,23,4/17/2022,4/17/2022,23,1,1,1
FAP416903502,15-Apr-22,789903,25891301,91,4/16/2022,4/16/2022,73,0,1,0
FAP416520402,15-Apr-22,789520,25891301,62,4/16/2022,4/16/2022,56,0,1,0
FAP418520301,15-Apr-22,789520,25891301,87,4/18/2022,4/21/2022,83,0,0,0
FAP416902301,15-Apr-22,789902,25891301,73,4/16/2022,4/16/2022,69,0,1,0
FAP418401301,15-Apr-22,789401,25891301,39,4/18/2022,4/19/2022,39,1,0,1
FAP416721403,15-Apr-22,789721,25891102,301,4/16/2022,4/16/2022,301,1,1,1
FAP417721301,15-Apr-22,789721,25891102,315,4/17/2022,4/17/2022,315,1,1,1
FAP416403403,15-Apr-22,789403,25891102,466,4/16/2022,4/16/2022,443,0,1,0
FAP416221102,15-Apr-22,789221,25891102,321,4/16/2022,4/15/2022,305,0,1,0
FAP416520402,15-Apr-22,789520,25891102,359,4/16/2022,4/16/2022,359,1,1,1
FAP418121102,15-Apr-22,789121,25891102,370,4/18/2022,4/19/2022,370,1,0,1
FAP418422102,15-Apr-22,789422,25891102,410,4/18/2022,4/21/2022,410,1,0,1
FAP416321602,15-Apr-22,789321,25891102,463,4/16/2022,4/16/2022,463,1,1,1
FAP418321602,15-Apr-22,789321,25891102,378,4/18/2022,4/18/2022,359,0,1,0
FAP416202103,15-Apr-22,789202,25891102,346,4/16/2022,4/16/2022,346,1,1,1
FAP417103503,15-Apr-22,789103,25891102,349,4/17/2022,4/17/2022,332,0,1,0
FAP416421102,15-Apr-22,789421,25891102,480,4/16/2022,4/19/2022,456,0,0,0
FAP418421102,15-Apr-22,789421,25891102,480,4/18/2022,4/17/2022,432,0,1,0
FAP416903502,15-Apr-22,789903,25891102,379,4/16/2022,4/16/2022,379,1,1,1
FAP418903502,15-Apr-22,789903,25891102,359,4/18/2022,4/18/2022,323,0,1,0
FAP417420102,15-Apr-22,789420,25891102,333,4/17/2022,4/18/2022,333,1,0,1
FAP418220102,15-Apr-22,789220,25891102,429,4/18/2022,4/18/2022,429,1,1,1
FAP417621102,15-Apr-22,789621,25891102,388,4/17/2022,4/16/2022,369,0,1,0
FAP418603503,15-Apr-22,789603,25891102,390,4/18/2022,4/18/2022,370,0,1,0
FAP417122502,15-Apr-22,789122,25891502,181,4/17/2022,4/18/2022,172,0,0,0
FAP418420602,15-Apr-22,789420,25891502,202,4/18/2022,4/21/2022,192,0,0,0
FAP416320502,15-Apr-22,789320,25891502,162,4/16/2022,4/16/2022,162,1,1,1
FAP416301502,15-Apr-22,789301,25891502,239,4/16/2022,4/16/2022,239,1,1,1
FAP416220602,15-Apr-22,789220,25891502,131,4/16/2022,4/16/2022,131,1,1,1
FAP416203502,15-Apr-22,789203,25891502,139,4/16/2022,4/16/2022,132,0,1,0
FAP417203602,15-Apr-22,789203,25891502,170,4/17/2022,4/17/2022,170,1,1,1
FAP416903502,15-Apr-22,789903,25891502,193,4/16/2022,4/16/2022,174,0,1,0
FAP418903502,15-Apr-22,789903,25891502,249,4/18/2022,4/18/2022,237,0,1,0
FAP416520502,15-Apr-22,789520,25891502,112,4/16/2022,4/17/2022,90,0,0,0
FAP418103502,15-Apr-22,789103,25891502,114,4/18/2022,4/18/2022,114,1,1,1
FAP417503502,15-Apr-22,789503,25891502,178,4/17/2022,4/17/2022,178,1,1,1
FAP417422502,15-Apr-22,789422,25891502,177,4/17/2022,4/16/2022,177,1,1,1
FAP418401502,15-Apr-22,789401,25891502,246,4/18/2022,4/18/2022,221,0,1,0
FAP417403502,15-Apr-22,789403,25891502,119,4/17/2022,4/17/2022,119,1,1,1
FAP416221502,15-Apr-22,789221,25891502,210,4/16/2022,4/16/2022,210,1,1,1
FAP416321602,15-Apr-22,789321,25891502,174,4/16/2022,4/16/2022,174,1,1,1
FAP418321602,15-Apr-22,789321,25891502,128,4/18/2022,4/18/2022,115,0,1,0
FAP417501502,15-Apr-22,789501,25891502,130,4/17/2022,4/17/2022,130,1,1,1
FAP418501502,15-Apr-22,789501,25891502,133,4/18/2022,4/18/2022,133,1,1,1
FAP416601502,15-Apr-22,789601,25891502,113,4/16/2022,4/16/2022,113,1,1,1
FAP416403403,15-Apr-22,789403,25891403,453,4/16/2022,4/16/2022,453,1,1,1
FAP418520403,15-Apr-22,789520,25891403,239,4/18/2022,4/19/2022,227,0,0,0
FAP416421403,15-Apr-22,789421,25891403,404,4/16/2022,4/17/2022,364,0,0,0
FAP416203502,15-Apr-22,789203,25891403,288,4/16/2022,4/16/2022,288,1,1,1
FAP417203602,15-Apr-22,789203,25891403,285,4/17/2022,4/17/2022,285,1,1,1
FAP417321601,15-Apr-22,789321,25891403,467,4/17/2022,4/18/2022,420,0,0,0
FAP418321602,15-Apr-22,789321,25891403,302,4/18/2022,4/18/2022,302,1,1,1
FAP417320503,15-Apr-22,789320,25891403,245,4/17/2022,4/17/2022,245,1,1,1
FAP418903502,15-Apr-22,789903,25891403,311,4/18/2022,4/18/2022,311,1,1,1
FAP416221502,15-Apr-22,789221,25891403,498,4/16/2022,4/16/2022,473,0,1,0
FAP416721403,15-Apr-22,789721,25891403,256,4/16/2022,4/16/2022,256,1,1,1
FAP416703403,15-Apr-22,789703,25891403,261,4/16/2022,4/16/2022,261,1,1,1
FAP418703403,15-Apr-22,789703,25891403,319,4/18/2022,4/21/2022,319,1,0,1
FAP416122403,15-Apr-22,789122,25891403,321,4/16/2022,4/16/2022,321,1,1,1
FAP417720403,15-Apr-22,789720,25891403,238,4/17/2022,4/18/2022,238,1,0,1
FAP417521603,15-Apr-22,789521,25891403,414,4/17/2022,4/19/2022,331,0,0,0
FAP417301501,15-Apr-22,789301,25891403,341,4/17/2022,4/17/2022,341,1,1,1
FAP418601403,15-Apr-22,789601,25891403,389,4/18/2022,4/19/2022,389,1,0,1
FAP416522403,15-Apr-22,789522,25891403,448,4/16/2022,4/16/2022,403,0,1,0
FAP416401403,15-Apr-22,789401,25891403,495,4/16/2022,4/18/2022,470,0,0,0
FAP418121503,15-Apr-22,789121,25891503,197,4/18/2022,4/17/2022,197,1,1,1
FAP418403503,15-Apr-22,789403,25891503,232,4/18/2022,4/21/2022,220,0,0,0
FAP417221503,15-Apr-22,789221,25891503,250,4/17/2022,4/17/2022,250,1,1,1
FAP417103503,15-Apr-22,789103,25891503,115,4/17/2022,4/17/2022,92,0,1,0
FAP418420503,15-Apr-22,789420,25891503,224,4/18/2022,4/18/2022,224,1,1,1
FAP418902601,15-Apr-22,789902,25891503,119,4/18/2022,4/18/2022,107,0,1,0
FAP417401503,15-Apr-22,789401,25891503,116,4/17/2022,4/17/2022,116,1,1,1
FAP417603603,15-Apr-22,789603,25891503,146,4/17/2022,4/18/2022,146,1,0,1
FAP418603503,15-Apr-22,789603,25891503,234,4/18/2022,4/18/2022,234,1,1,1
FAP417320503,15-Apr-22,789320,25891503,181,4/17/2022,4/17/2022,163,0,1,0
FAP417202601,15-Apr-22,789202,25891503,114,4/17/2022,4/17/2022,114,1,1,1
FAP418301503,15-Apr-22,789301,25891503,195,4/18/2022,4/18/2022,195,1,1,1
FAP418621503,15-Apr-22,789621,25891503,165,4/18/2022,4/18/2022,165,1,1,1
FAP417303503,15-Apr-22,789303,25891503,220,4/17/2022,4/20/2022,209,0,0,0
FAP417422503,15-Apr-22,789422,25891503,107,4/17/2022,4/20/2022,96,0,0,0
FAP418422503,15-Apr-22,789422,25891503,177,4/18/2022,4/20/2022,142,0,0,0
FAP418702503,15-Apr-22,789702,25891503,190,4/18/2022,4/18/2022,190,1,1,1
FAP418421103,15-Apr-22,789421,25891103,407,4/18/2022,4/20/2022,326,0,0,0
FAP418603503,15-Apr-22,789603,25891103,456,4/18/2022,4/18/2022,456,1,1,1
FAP416403403,15-Apr-22,789403,25891103,300,4/16/2022,4/16/2022,270,0,1,0
FAP418403302,15-Apr-22,789403,25891103,426,4/18/2022,4/18/2022,426,1,1,1
FAP416703403,15-Apr-22,789703,25891103,419,4/16/2022,4/16/2022,419,1,1,1
FAP416601103,15-Apr-22,789601,25891103,320,4/16/2022,4/19/2022,304,0,0,0
FAP417520402,15-Apr-22,789520,25891103,323,4/17/2022,4/18/2022,291,0,0,0
FAP418320402,15-Apr-22,789320,25891103,398,4/18/2022,4/18/2022,398,1,1,1
FAP416621103,15-Apr-22,789621,25891103,449,4/16/2022,4/15/2022,449,1,1,1
FAP416501103,15-Apr-22,789501,25891103,470,4/16/2022,4/17/2022,470,1,0,1
FAP417720602,15-Apr-22,789720,25891103,406,4/17/2022,4/17/2022,406,1,1,1
FAP418221303,15-Apr-22,789221,25891103,499,4/18/2022,4/18/2022,499,1,1,1
FAP417503103,15-Apr-22,789503,25891103,347,4/17/2022,4/19/2022,347,1,0,1
FAP416101602,15-Apr-22,789101,25891103,469,4/16/2022,4/16/2022,422,0,1,0
FAP417101603,15-Apr-22,789101,25891103,407,4/17/2022,4/17/2022,407,1,1,1
FAP417401503,15-Apr-22,789401,25891103,301,4/17/2022,4/17/2022,301,1,1,1
FAP418401502,15-Apr-22,789401,25891103,377,4/18/2022,4/18/2022,339,0,1,0
FAP416902301,15-Apr-22,789902,25891103,389,4/16/2022,4/16/2022,389,1,1,1
FAP418902601,15-Apr-22,789902,25891103,403,4/18/2022,4/18/2022,403,1,1,1
FAP416103401,15-Apr-22,789103,25891103,494,4/16/2022,4/16/2022,469,0,1,0
FAP418103502,15-Apr-22,789103,25891103,427,4/18/2022,4/18/2022,406,0,1,0
FAP416202103,15-Apr-22,789202,25891103,340,4/16/2022,4/16/2022,323,0,1,0
FAP417721301,15-Apr-22,789721,25891103,338,4/17/2022,4/17/2022,304,0,1,0
FAP417420103,15-Apr-22,789420,25891103,465,4/17/2022,4/17/2022,465,1,1,1
FAP416321602,15-Apr-22,789321,25891103,419,4/16/2022,4/16/2022,377,0,1,0
FAP418422103,15-Apr-22,789422,25891103,327,4/18/2022,4/19/2022,327,1,0,1
FAP416221601,15-Apr-22,789221,25891601,78,4/16/2022,4/18/2022,74,0,0,0
FAP417202601,15-Apr-22,789202,25891601,100,4/17/2022,4/17/2022,100,1,1,1
FAP417902601,15-Apr-22,789902,25891601,112,4/17/2022,4/17/2022,112,1,1,1
FAP418902601,15-Apr-22,789902,25891601,163,4/18/2022,4/18/2022,163,1,1,1
FAP416402602,15-Apr-22,789402,25891601,171,4/16/2022,4/16/2022,171,1,1,1
FAP418402601,15-Apr-22,789402,25891601,113,4/18/2022,4/18/2022,113,1,1,1
FAP416622601,15-Apr-22,789622,25891601,142,4/16/2022,4/16/2022,142,1,1,1
FAP416101602,15-Apr-22,789101,25891601,93,4/16/2022,4/16/2022,93,1,1,1
FAP418503601,15-Apr-22,789503,25891601,188,4/18/2022,4/17/2022,188,1,1,1
FAP417321601,15-Apr-22,789321,25891601,156,4/17/2022,4/18/2022,156,1,0,1
FAP418102602,15-Apr-22,789102,25891601,107,4/18/2022,4/18/2022,107,1,1,1
FAP417103402,15-Apr-22,789103,25891402,412,4/17/2022,4/16/2022,412,1,1,1
FAP417220402,15-Apr-22,789220,25891402,222,4/17/2022,4/17/2022,222,1,1,1
FAP417401503,15-Apr-22,789401,25891402,286,4/17/2022,4/17/2022,286,1,1,1
FAP418401402,15-Apr-22,789401,25891402,365,4/18/2022,4/21/2022,329,0,0,0
